,num_channels,num_classes,num_test,num_train,resolution_0,resolution_1,sequence_size
visual_domain_decathlon_gtsrb_num_classes_15_num_dev_examples_12036_num_test_examples_900_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_15_num_dev_examples_3250_num_test_examples_1305_resolution_64_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_16_num_dev_examples_16593_num_test_examples_880_resolution_32_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_16_num_dev_examples_4061_num_test_examples_352_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_21_num_dev_examples_3319_num_test_examples_1029_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_21_num_dev_examples_9419_num_test_examples_609_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_24_num_dev_examples_12880_num_test_examples_1080_resolution_64_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_25_num_dev_examples_4354_num_test_examples_1000_resolution_32_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_25_num_dev_examples_5552_num_test_examples_2500_resolution_64_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_26_num_dev_examples_11903_num_test_examples_546_resolution_32_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_26_num_dev_examples_24604_num_test_examples_1898_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_26_num_dev_examples_2785_num_test_examples_1352_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_27_num_dev_examples_11286_num_test_examples_1404_resolution_32_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_28_num_dev_examples_21008_num_test_examples_364_resolution_64_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_28_num_dev_examples_25301_num_test_examples_1568_resolution_64_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_29_num_dev_examples_17127_num_test_examples_1624_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_2_num_dev_examples_379_num_test_examples_132_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_30_num_dev_examples_15141_num_test_examples_540_resolution_64_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_30_num_dev_examples_25796_num_test_examples_2610_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_30_num_dev_examples_26705_num_test_examples_1890_resolution_64_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_31_num_dev_examples_7670_num_test_examples_1178_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_32_num_dev_examples_28141_num_test_examples_1600_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_32_num_dev_examples_7733_num_test_examples_1696_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_34_num_dev_examples_19878_num_test_examples_2958_resolution_32_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_35_num_dev_examples_13086_num_test_examples_490_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_35_num_dev_examples_31411_num_test_examples_2380_resolution_32_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_35_num_dev_examples_8541_num_test_examples_3500_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_36_num_dev_examples_17032_num_test_examples_1044_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_38_num_dev_examples_15175_num_test_examples_3420_resolution_32_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_38_num_dev_examples_26747_num_test_examples_1634_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_39_num_dev_examples_37585_num_test_examples_585_resolution_64_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_3_num_dev_examples_1013_num_test_examples_69_resolution_32_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_3_num_dev_examples_644_num_test_examples_105_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_3_num_dev_examples_661_num_test_examples_252_resolution_32_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_40_num_dev_examples_15119_num_test_examples_1120_resolution_64_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_40_num_dev_examples_39998_num_test_examples_2520_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_41_num_dev_examples_12008_num_test_examples_3608_resolution_64_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_41_num_dev_examples_32412_num_test_examples_2829_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_42_num_dev_examples_12211_num_test_examples_3822_resolution_32_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_43_num_dev_examples_45914_num_test_examples_4515_resolution_64_num_channels_3_original,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_4_num_dev_examples_1150_num_test_examples_220_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_5_num_dev_examples_2571_num_test_examples_150_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_6_num_dev_examples_3614_num_test_examples_360_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_7_num_dev_examples_410_num_test_examples_728_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_7_num_dev_examples_4365_num_test_examples_266_resolution_32_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_7_num_dev_examples_9700_num_test_examples_434_resolution_32_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_8_num_dev_examples_7781_num_test_examples_640_resolution_128_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_gtsrb_num_classes_9_num_dev_examples_2925_num_test_examples_495_resolution_64_num_channels_3,3,43,4515,20265,64,64,1
visual_domain_decathlon_ucf101_num_classes_100_num_dev_examples_4374_num_test_examples_800_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_101_num_dev_examples_11915_num_test_examples_1313_resolution_64_num_channels_3_original,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_13_num_dev_examples_448_num_test_examples_325_resolution_128_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_21_num_dev_examples_3640_num_test_examples_588_resolution_64_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_22_num_dev_examples_582_num_test_examples_748_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_24_num_dev_examples_695_num_test_examples_456_resolution_64_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_26_num_dev_examples_1806_num_test_examples_442_resolution_128_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_28_num_dev_examples_560_num_test_examples_364_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_28_num_dev_examples_560_num_test_examples_448_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_29_num_dev_examples_1619_num_test_examples_812_resolution_64_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_29_num_dev_examples_723_num_test_examples_232_resolution_64_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_30_num_dev_examples_755_num_test_examples_270_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_31_num_dev_examples_1002_num_test_examples_155_resolution_128_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_31_num_dev_examples_3456_num_test_examples_961_resolution_128_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_33_num_dev_examples_756_num_test_examples_627_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_34_num_dev_examples_680_num_test_examples_340_resolution_128_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_36_num_dev_examples_772_num_test_examples_396_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_37_num_dev_examples_2854_num_test_examples_222_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_39_num_dev_examples_1699_num_test_examples_390_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_39_num_dev_examples_922_num_test_examples_1248_resolution_64_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_3_num_dev_examples_60_num_test_examples_21_resolution_128_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_44_num_dev_examples_880_num_test_examples_836_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_4_num_dev_examples_180_num_test_examples_96_resolution_64_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_57_num_dev_examples_1141_num_test_examples_969_resolution_64_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_59_num_dev_examples_5398_num_test_examples_708_resolution_128_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_5_num_dev_examples_111_num_test_examples_175_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_62_num_dev_examples_4335_num_test_examples_372_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_63_num_dev_examples_3917_num_test_examples_1134_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_64_num_dev_examples_2035_num_test_examples_320_resolution_128_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_64_num_dev_examples_2229_num_test_examples_1216_resolution_128_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_64_num_dev_examples_5061_num_test_examples_512_resolution_64_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_67_num_dev_examples_4596_num_test_examples_871_resolution_128_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_6_num_dev_examples_264_num_test_examples_156_resolution_128_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_71_num_dev_examples_4841_num_test_examples_781_resolution_128_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_73_num_dev_examples_8681_num_test_examples_438_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_74_num_dev_examples_3142_num_test_examples_592_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_74_num_dev_examples_5676_num_test_examples_814_resolution_64_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_76_num_dev_examples_2264_num_test_examples_456_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_76_num_dev_examples_8388_num_test_examples_532_resolution_128_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_79_num_dev_examples_3731_num_test_examples_395_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_7_num_dev_examples_290_num_test_examples_203_resolution_64_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_7_num_dev_examples_591_num_test_examples_98_resolution_128_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_85_num_dev_examples_2287_num_test_examples_510_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_85_num_dev_examples_9668_num_test_examples_595_resolution_128_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_89_num_dev_examples_10692_num_test_examples_623_resolution_64_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_91_num_dev_examples_10211_num_test_examples_455_resolution_64_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_93_num_dev_examples_9873_num_test_examples_1209_resolution_64_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_94_num_dev_examples_2779_num_test_examples_752_resolution_32_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_99_num_dev_examples_4976_num_test_examples_1089_resolution_128_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_ucf101_num_classes_99_num_dev_examples_5728_num_test_examples_990_resolution_128_num_channels_3,3,101,1313,7410,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_102_num_dev_examples_7353_num_test_examples_816_resolution_64_num_channels_3_original,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_14_num_dev_examples_196_num_test_examples_84_resolution_128_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_15_num_dev_examples_180_num_test_examples_120_resolution_128_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_16_num_dev_examples_176_num_test_examples_144_resolution_64_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_17_num_dev_examples_255_num_test_examples_85_resolution_64_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_18_num_dev_examples_1309_num_test_examples_90_resolution_32_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_18_num_dev_examples_216_num_test_examples_144_resolution_32_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_21_num_dev_examples_315_num_test_examples_105_resolution_64_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_27_num_dev_examples_3477_num_test_examples_135_resolution_128_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_29_num_dev_examples_435_num_test_examples_145_resolution_32_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_2_num_dev_examples_26_num_test_examples_14_resolution_128_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_2_num_dev_examples_28_num_test_examples_12_resolution_32_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_30_num_dev_examples_450_num_test_examples_150_resolution_128_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_32_num_dev_examples_352_num_test_examples_288_resolution_32_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_32_num_dev_examples_384_num_test_examples_256_resolution_128_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_32_num_dev_examples_448_num_test_examples_192_resolution_128_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_33_num_dev_examples_5831_num_test_examples_297_resolution_32_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_37_num_dev_examples_444_num_test_examples_296_resolution_128_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_37_num_dev_examples_518_num_test_examples_222_resolution_32_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_39_num_dev_examples_468_num_test_examples_312_resolution_128_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_40_num_dev_examples_520_num_test_examples_280_resolution_64_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_42_num_dev_examples_2680_num_test_examples_336_resolution_128_num_channels_3,3,102,816,1224,64,64,1
visual_domain_decathlon_vgg-flowers_num_classes_43_num_dev_examples_2134_num_test_examples_301_resolution_64_num_channels_3,3,102,816,1224,64,64,1
